order_id,customer_id,order_date,ship_date,state,product_category,quantity,unit_price,discount,returned,payment_status
108652,C00967,2025-06-20,2025-06-22,CA,Sports,6,275.34,0.05,False,Paid
108653,C00177,2025-07-09,2025-07-12,CO,Electronics,6,1444.95,0.0,False,Paid
108654,C00054,2025-12-16,2025-12-19,TX,Electronics,3,1181.25,0.1,False,Paid
108655,C02224,2025-01-22,2025-01-24,CA,Books,6,421.88,0.2,False,Paid
108656,C01132,2025-07-07,2025-07-15,TX,Clothing,1,1475.59,0.2,False,Paid
108657,C02520,2025-01-19,2025-01-28,TX,Clothing,3,180.54,0.1,False,Paid
108658,C00692,2025-11-16,2025-11-25,CA,Clothing,2,1290.8,0.1,False,Paid
108659,C02761,2025-08-08,2025-08-10,CO,Clothing,2,1052.15,0.2,False,Pending
108660,C02824,2025-01-18,2025-01-23,CA,Sports,2,269.09,0.15,False,Paid
108661,C00306,2025-08-16,2025-08-19,FL,Electronics,3,824.09,0.0,False,Paid
108662,C01941,2025-06-09,,AZ,Furniture,6,27.77,0.1,False,Paid
108663,C02819,2025-01-18,2025-01-24,FL,Books,5,863.96,0.05,True,Paid
108664,C00969,2025-12-24,2026-01-01,TX,Electronics,4,877.48,0.0,False,Pending
108665,C00203,2025-05-19,2025-05-20,FL,Books,4,618.7,0.2,False,Paid
108666,C02626,2025-01-09,2025-01-15,WA,Clothing,2,1238.38,0.1,False,Failed
108667,C01422,2025-08-12,2025-08-13,OR,Electronics,6,1396.81,0.15,False,Paid
108668,C00082,2025-05-17,2025-05-25,WA,Clothing,6,805.31,0.15,False,Paid
108669,C02520,2025-08-28,2025-08-29,AZ,Sports,4,1014.19,0.0,True,Paid
108670,C02036,2025-03-01,2025-03-05,NY,Furniture,6,227.33,0.05,False,Paid
108671,C00211,2025-10-30,2025-11-01,TX,Sports,6,1497.17,0.2,False,Paid
108672,C00776,2025-06-03,2025-06-07,OR,Electronics,6,1288.3,0.05,False,Paid
108673,C00055,2025-06-03,2025-06-07,AZ,Electronics,1,1424.05,0.0,False,Paid
108674,C02864,2025-10-21,2025-10-26,CO,Sports,1,1169.32,0.15,False,Paid
108675,C00075,2025-07-20,2025-07-28,CO,Clothing,4,491.14,0.05,False,Paid
108676,C02387,2025-01-01,2025-01-10,TX,Sports,1,340.31,0.2,True,Paid
108677,C01534,2025-07-31,2025-08-04,AZ,Books,1,771.46,0.15,False,Paid
108678,C01748,2025-08-24,2025-09-02,NY,Books,1,133.07,0.15,False,Paid
108679,C02434,2025-04-24,2025-04-28,FL,Clothing,1,832.21,0.15,False,Paid
108680,C02684,2025-03-07,2025-03-09,OR,Clothing,3,561.18,0.0,False,Paid
108681,C00383,2025-01-20,2025-01-26,FL,Books,3,1094.62,0.15,False,Paid
108682,C00054,2025-11-05,2025-11-12,WA,Books,6,942.28,0.0,False,Paid
108683,C00374,2025-01-02,2025-01-05,NY,Electronics,7,377.31,0.0,False,Paid
108684,C02047,2025-08-01,2025-08-07,TX,Clothing,2,1102.83,0.2,False,Paid
108685,C01706,2025-11-02,2025-11-06,OR,Books,3,473.56,0.05,False,Paid
108686,C00252,2025-05-09,,OR,Electronics,4,380.4,0.15,False,Paid
108687,C00703,2025-03-15,2025-03-19,AZ,Books,2,633.64,0.05,False,Paid
108688,C01612,2025-09-18,,FL,Sports,3,245.2,0.15,False,Paid
108689,C02190,2025-08-19,2025-08-23,FL,Electronics,5,494.49,0.1,False,Paid
108690,C01030,2025-01-06,2025-01-15,WA,Sports,3,397.17,0.1,False,Paid
108691,C02848,2025-07-30,2025-08-03,OR,Clothing,5,42.38,0.0,False,Paid
108692,C02976,2025-01-01,2025-01-07,OR,Furniture,1,458.31,0.1,False,Paid
108693,C02298,2025-05-26,2025-05-27,AZ,Sports,4,705.58,0.15,True,Paid
108694,C01363,2025-04-21,2025-04-24,TX,Sports,3,1246.31,0.15,False,Paid
108695,C02631,2025-11-01,2025-11-09,CA,Books,3,278.91,0.2,False,Paid
108696,C02183,2025-12-23,2026-01-01,NY,Clothing,4,497.81,0.1,False,Paid
108697,C01559,2025-09-12,2025-09-21,AZ,Electronics,3,53.77,,False,Paid
108698,C01331,2025-09-26,2025-09-27,FL,Books,6,121.91,0.15,False,Paid
108699,C02497,2025-01-09,2025-01-17,AZ,Furniture,2,540.61,0.15,False,Paid
108700,C01671,2025-01-24,2025-01-27,OR,Sports,7,754.89,0.0,True,Paid
108701,C00549,2025-10-11,2025-10-12,TX,Sports,3,1124.91,0.05,False,Paid
108702,C02999,2025-06-06,2025-06-07,FL,Electronics,4,1147.14,0.1,False,Paid
108703,C00205,2025-07-05,2025-07-12,CA,Clothing,2,1371.83,0.1,False,Paid
108704,C02085,2025-09-10,2025-09-16,CO,Electronics,7,1362.62,0.1,False,Paid
108705,C01968,2025-05-07,2025-05-13,FL,Sports,5,161.23,0.2,True,Paid
108706,C01758,2025-09-06,2025-09-14,NY,Sports,6,176.96,0.1,False,Paid
108707,C00156,2025-09-23,2025-09-24,TX,Clothing,7,750.22,0.0,False,Paid
108708,C01478,2025-03-29,2025-03-30,WA,Furniture,7,888.32,0.1,False,Paid
108709,C02677,2025-09-08,2025-09-17,CO,Books,2,900.86,0.05,False,Paid
108710,C00719,2025-03-03,2025-03-09,CA,Electronics,3,734.55,0.0,False,Paid
108711,C02074,2025-04-24,2025-05-01,CA,Electronics,500,99999,0.05,True,Paid
108712,C02576,2025-10-12,2025-10-17,WA,Furniture,4,768.34,0.0,True,Paid
108713,C02856,2025-12-25,2025-12-27,TX,Books,7,1403.61,0.15,False,Paid
108714,C01548,2025-01-24,2025-01-29,FL,Books,6,1482.41,0.1,False,Paid
108715,C00942,2025-08-25,2025-09-03,CA,Clothing,4,671.59,0.2,False,Paid
108716,C02099,2025-07-27,2025-07-29,AZ,Books,4,209.31,0.0,False,Paid
108717,C01458,2025-08-10,2025-08-12,AZ,Books,6,495.62,0.1,False,Paid
108718,C01881,2025-10-15,2025-10-19,TX,Clothing,4,544.22,0.2,False,Paid
108719,C02225,2025-01-26,2025-01-31,NY,Electronics,7,1333.61,0.1,False,Paid
108720,C02131,2025-09-27,2025-10-03,FL,Books,4,1442.93,0.05,False,Paid
108721,C00729,2025-04-12,2025-04-14,AZ,Sports,5,262.78,0.15,False,Paid
108722,C02267,2025-02-26,2025-03-07,FL,Electronics,5,39.91,0.05,False,Paid
108723,C01626,2025-06-13,2025-06-15,CO,Books,6,1247.69,0.2,False,Pending
108724,C02792,2025-01-10,2025-01-12,CA,Furniture,4,842.38,0.15,False,Paid
108725,C01978,2025-08-19,2025-08-28,NY,Sports,3,1129.25,0.05,False,Paid
108726,C02675,2025-07-26,2025-07-30,AZ,Furniture,3,504.19,0.0,False,Paid
108727,C02936,2025-07-07,2025-07-13,TX,Electronics,7,246.19,0.15,False,Paid
108728,C02983,2025-01-12,2025-01-16,TX,Clothing,1,404.34,0.2,False,Paid
108729,C02234,2025-10-06,2025-10-09,CA,Clothing,5,82.23,0.2,False,Paid
108730,C01792,2025-01-13,2025-01-18,CO,Books,7,584.91,0.15,False,Paid
108731,C00355,2025-04-06,2025-04-13,AZ,Electronics,1,157.85,0.2,False,Paid
108732,C01158,2025-05-25,2025-05-26,CA,Books,5,701.02,0.2,False,Paid
108733,C01426,2025-09-14,2025-09-22,TX,Electronics,5,1200.84,0.05,False,Paid
108734,C02341,2025-05-29,2025-05-31,OR,Books,3,80.97,0.2,False,Paid
108735,C01766,2025-10-26,2025-11-04,CO,Sports,1,1346.1,0.0,False,Paid
108736,C01317,2025-12-08,2025-12-17,AZ,Furniture,5,193.5,0.2,False,Paid
108737,C00440,2025-10-07,2025-10-16,CO,Books,4,987.41,,False,Paid
108738,C02147,2025-01-15,2025-01-21,AZ,Furniture,6,368.4,0.1,False,Paid
108739,C01296,2025-10-09,2025-10-18,FL,Sports,1,1268.93,0.2,False,Paid
108740,C00109,2025-03-17,2025-03-25,WA,Electronics,7,25.42,0.0,False,Paid
108741,C00852,2025-11-21,2025-11-27,NY,Electronics,5,637.87,0.0,False,Paid
108742,C02638,2025-12-24,2026-01-02,OR,Furniture,4,1443.23,0.05,False,Paid
108743,C00357,2025-01-31,2025-02-04,CO,Furniture,4,178.21,0.0,False,Paid
108744,C01219,2025-02-05,2025-02-13,,Furniture,7,1143.36,0.05,False,Paid
108745,C01536,2025-09-12,2025-09-21,AZ,Furniture,4,1092.66,0.0,False,Pending
108746,C00252,2025-02-22,,TX,Sports,5,485.57,0.1,False,Paid
108747,C00497,2025-12-20,2025-12-22,FL, furniture ,5,100.08,0.15,False,Paid
108748,C02820,2025-07-17,2025-07-19,OR,Sports,3,1251.31,0.0,False,Paid
108749,C01772,2025-07-29,2025-07-31,OR,Books,2,1358.27,0.05,True,Paid
108750,C00631,2025-11-11,2025-11-16,AZ,Books,6,200.47,,False,Paid
108751,C00509,2025-03-21,2025-03-25,OR,Electronics,3,1273.26,0.05,True,Paid
108752,C01277,2025-07-22,2025-07-30,CA,Books,1,1251.5,0.05,False,Paid
108753,C02171,2025-12-31,2026-01-03,,Electronics,4,869.76,0.15,True,Paid
108754,C02191,2025-01-09,2025-01-11,CO,Electronics,1,1177.46,0.05,False,Paid
108755,C00586,2025-03-05,2025-03-11,CO,Sports,4,68.82,0.05,False,Paid
108756,C02177,2025-02-23,2025-02-25,NY,Sports,5,749.3,0.2,False,Paid
108757,C02688,2025-05-03,2025-05-12,FL,Electronics,7,1450.82,0.2,False,Paid
108758,C00679,2025-02-17,2025-02-18,WA,Clothing,5,1165.07,0.2,False,Paid
108759,C00079,2025-03-04,2025-03-09,AZ,Clothing,3,409.52,0.1,False,Paid
108760,C02876,2025-11-08,2025-11-17,NY,Sports,5,939.06,0.0,False,Paid
108761,C01566,2025-06-19,2025-06-24,CA,Clothing,5,326.7,0.1,False,Paid
108762,C02329,2025-05-11,2025-05-19,CO,Sports,6,340.97,0.15,False,Paid
108763,C00960,2025-06-02,2025-06-06,AZ,Electronics,7,292.13,0.2,False,Paid
108764,C00898,2025-12-21,2025-12-28,CA,Books,1,293.07,0.0,False,Paid
108765,C00676,2025-06-29,2025-07-06,OR,Clothing,6,753.94,0.0,False,Paid
108766,C00651,2025-06-21,2025-06-26,FL,Sports,6,471.6,0.05,False,Paid
108767,C01415,2025-12-05,2025-12-06,FL,Clothing,3,1169.16,0.0,False,Paid
108768,C00318,2025-01-14,2025-01-23,TX,Furniture,3,1342.23,0.0,False,Paid
108769,C02526,2025-06-24,2025-06-25,CA,Sports,3,736.51,0.1,False,Paid
108770,C01534,2025-10-01,2025-10-05,CO,Furniture,3,295.06,0.05,False,Paid
108771,C02745,2025-07-07,2025-07-13,CO,Furniture,7,1497.02,0.1,False,Paid
108772,C01507,2025-11-13,2025-11-20,FL,Clothing,3,80.08,0.2,True,Paid
108773,C00910,2025-11-20,2025-11-25,FL,Furniture,4,828.97,0.1,False,Paid
108774,C01545,2025-05-03,2025-05-07,FL,Books,5,337.28,0.1,False,Paid
108775,C00463,2025-10-26,2025-10-30,OR,Sports,2,1407.11,0.2,True,Paid
108776,C02472,2025-03-31,2025-04-09,FL,Furniture,5,494.2,0.15,False,Paid
108777,C02160,2025-03-29,2025-04-02,WA,Electronics,4,1437.48,0.2,False,Pending
108778,C00442,2025-12-23,2025-12-31,CA,Furniture,2,1459.47,0.2,False,Paid
108779,C01746,2025-01-05,2025-01-06,WA,Electronics,2,1415.03,0.0,False,Paid
108780,C01614,2025-05-09,2025-05-15,WA,Furniture,1,1191.16,0.2,False,Paid
108781,C00603,2025-08-18,2025-08-25,WA,Furniture,5,1114.41,0.0,False,Paid
108782,C00367,2025-05-31,2025-06-07,OR,Sports,6,1429.63,0.05,False,Paid
108783,C02281,2025-11-05,2025-11-09,TX,Electronics,7,343.27,0.1,False,Pending
108784,C00792,2025-04-02,2025-04-09,OR,Electronics,5,1216.75,0.15,False,Pending
108785,C01557,2025-07-21,2025-07-26,OR,Electronics,7,179.1,0.2,False,Paid
108786,C00743,2025-02-15,2025-02-21,TX,Books,7,549.2,0.1,False,Paid
108787,C01960,2025-03-19,2025-03-28,OR,Books,5,608.73,0.05,True,Paid
108788,C00147,2025-03-05,2025-03-12,FL,Furniture,3,1493.04,0.05,False,Paid
108789,C01078,2025-09-28,2025-10-05,OR,Clothing,7,488.26,0.05,False,Paid
108790,C01641,2025-03-15,2025-03-24,CA,Furniture,5,836.55,0.05,False,Paid
108791,C01317,2025-09-02,2025-09-04,FL,Clothing,6,953.9,0.05,True,Paid
108792,C01837,2025-05-07,2025-05-13,NY,Clothing,2,1019.98,0.15,False,Pending
108793,C00541,2025-07-26,2025-08-01,OR,Furniture,7,189.02,0.2,True,Pending
108794,C01325,2025-11-15,2025-11-22,CA,Sports,4,843.1,0.1,False,Paid
108795,C02269,2025-11-12,2025-11-14,CA,Electronics,7,955.74,,False,Paid
108796,C01001,2025-01-05,2025-01-12,CA,Sports,3,1355.99,0.15,False,Paid
108797,C00471,2025-10-14,,AZ,Sports,7,1436.37,0.1,True,Pending
108798,C02543,2025-12-15,2025-12-19,WA,Electronics,5,360.19,0.1,False,Paid
108799,C02335,2025-09-01,2025-09-08,OR,Sports,2,323.67,0.0,False,Paid
108800,C02041,2025-03-10,2025-03-13,FL,Sports,2,1028.78,0.15,False,Paid
108801,C02394,2025-08-31,2025-09-02,FL,Books,2,739.33,0.15,False,Paid
108802,C02336,2025-08-21,2025-08-28,CA,Books,3,1117.91,0.05,False,Paid
108803,C02240,2025-08-30,2025-09-02,CO,Electronics,1,1274.22,0.05,False,Paid
108804,C01528,2025-06-06,2025-06-14,WA,Electronics,4,25.92,0.1,True,Paid
108805,C00059,2025-07-11,2025-07-20,AZ,Electronics,5,1319.31,0.1,True,Pending
108806,C01791,2025-08-26,2025-08-30,AZ,Clothing,6,405.5,0.15,False,Paid
108807,C00820,2025-06-19,2025-06-26,NY,Sports,7,1454.4,0.0,True,Paid
108808,C02320,2025-10-10,2025-10-13,TX,Sports,five,651.09,0.1,False,Paid
108809,C01405,2025-09-17,2025-09-26,NY,Furniture,7,1280.15,0.0,True,Paid
108810,C02715,2025-04-21,2025-04-24,TX,Furniture,5,307.9,0.0,False,Paid
108811,C01787,2025-08-11,2025-08-19,AZ,Electronics,6,792.48,0.0,False,Paid
108812,C01652,2025-10-04,2025-10-12,AZ,Furniture,6,104.3,0.15,False,Paid
108813,C02757,2025-06-28,2025-07-01,AZ,Furniture,6,1104.92,0.2,False,Pending
108814,C01425,2025-09-18,2025-09-26,AZ,Furniture,3,1413.73,0.2,False,Paid
108815,C01127,2025-02-16,2025-02-22,TX,Electronics,4,1266.25,0.15,False,Paid
108816,C01115,2025-05-21,2025-05-28,CA,Furniture,7,1023.73,0.15,False,Paid
108817,C02625,2025-09-14,2025-09-18,FL,Books,4,187.22,0.0,False,Paid
108818,C02269,2025-11-23,2025-11-26,NY,Furniture,5,1476.1,0.0,True,Paid
108819,C00491,2025-08-24,,AZ,Books,5,522.5,0.05,False,Paid
108820,C01477,2025-08-31,2025-09-01,FL,Electronics,2,952.83,0.05,False,Paid
108821,C01114,2025-05-05,2025-05-09,AZ,Sports,1,416.74,0.1,False,Paid
108822,C01940,2025-09-13,2025-09-15,WA,Electronics,5,1242.71,0.15,False,Paid
108823,C00157,2025-05-11,2025-05-12,CA,Furniture,6,573.85,0.0,False,Paid
108824,C02142,2025-01-20,2025-01-21,CA,Books,5,592.11,0.0,False,Paid
108825,C02227,2025-04-01,,OR,Sports,5,16.68,0.2,False,Paid
108826,C00680,2025-08-12,2025-08-21,CA,Clothing,1,867.25,,False,Paid
108827,C00452,2025-12-18,2025-12-25,NY,Sports,2,383.59,0.05,False,Paid
108828,C01882,2025-06-30,2025-07-09,OR,Sports,6,1383.56,0.2,False,Paid
108829,C00771,2025-11-10,2025-11-11,WA,Sports,5,1176.89,0.15,True,Paid
108830,C02824,2025-10-11,2025-10-20,NY,Clothing,2,1428.59,0.2,False,Paid
108831,C02325,2025-07-24,2025-07-30,FL,Clothing,5,590.72,0.15,False,Paid
108832,C02865,2025-10-21,2025-10-29,CA,Electronics,1,995.98,0.1,False,Paid
108833,C01604,2025-05-27,2025-06-04,OR,Books,6,683.18,0.2,False,Paid
108834,C02815,2025-06-11,2025-06-14,CO,Clothing,1,1364.91,0.2,False,Paid
108835,C00042,2025-09-26,2025-10-03,WA,Furniture,6,493.15,0.15,False,Paid
108836,C00870,2025-08-22,2025-08-28,AZ,Electronics,2,499.5,0.15,True,Paid
108837,C00007,2025-07-12,2025-07-16,WA,Sports,2,555.26,0.0,False,Paid
108838,C02032,2025-06-08,2025-06-13,WA,Sports,7,751.71,0.2,False,Pending
108839,C01532,2025-12-23,2025-12-25,AZ,Books,6,1332.7,0.0,False,Paid
108840,C00863,2025-01-24,,WA,Books,3,319.13,0.0,False,Paid
108841,C00915,2025-01-21,2025-01-30,AZ,Books,2,980.45,0.1,False,Pending
108842,C01931,2025-06-24,2025-07-01,FL,Sports,1,465.88,0.0,False,Pending
108843,C00541,2025-01-13,2025-01-19,AZ,Books,3,133.17,0.0,False,Paid
108844,C01544,2025-05-05,2025-05-12,AZ,Electronics,5,1430.95,0.1,False,Paid
108845,C01841,2025-07-27,2025-07-31,CO,Furniture,4,1180.81,0.05,False,Paid
108846,C00720,2025-05-28,2025-05-31,NY,Clothing,7,1428.51,0.0,True,Paid
108847,C00686,2025-03-16,2025-03-25,CO,Sports,6,606.4,0.2,False,Pending
108848,C01063,2025-04-14,2025-04-23,CA,Furniture,2,1137.9,0.05,False,Paid
108849,C01777,2025-08-09,2025-08-11,OR,Furniture,7,980.21,,False,Paid
108850,C00763,2025-12-14,2025-12-22,OR,Books,4,932.34,0.2,False,Paid
108851,C01138,2025-10-13,2025-10-17,CA,Sports,1,70.0,0.15,False,Paid
108852,C01630,2025-07-19,2025-07-26,AZ,Sports,6,116.88,0.05,False,Paid
108853,C00561,2025-02-20,2025-02-21,AZ,Electronics,6,300.94,0.05,False,Paid
108854,C01707,2025-03-30,2025-04-04,FL,Clothing,3,1126.98,0.2,False,Paid
108855,C00415,2025-06-10,,FL,Clothing,7,1199.53,0.0,False,Paid
108856,C00428,2025-04-01,2025-04-09,NY,Sports,7,974.36,0.15,False,Paid
108857,C00711,2025-09-09,2025-09-13,OR,Books,7,296.18,0.0,False,Paid
108858,C00860,2025-05-14,2025-05-17,FL,Furniture,7,1168.65,0.0,False,Paid
108859,C00090,2025-11-01,2025-11-08,CO,Books,2,179.07,0.0,False,Paid
108860,C02884,2025-04-09,2025-04-18,WA,Sports,4,1342.09,0.1,False,Paid
108861,C00925,2025-07-01,2025-07-05,WA,Clothing,2,583.31,0.05,False,Paid
108862,C02414,2025-09-18,2025-09-25,CA,Books,5,1093.36,0.15,False,Paid
108863,C02705,2025-03-17,2025-03-24,CO,Electronics,4,262.55,0.2,False,Paid
108864,C02402,2025-10-05,2025-10-10,NY,Sports,7,478.28,0.0,True,Paid
108865,C02494,2025-08-02,2025-08-10,NY,Furniture,7,747.96,0.15,True,Paid
108866,C00301,2025-08-25,2025-08-27,WA,Sports,3,749.57,0.2,False,Paid
108867,C01116,2025-06-15,2025-06-23,CA,Electronics,3,154.83,0.0,False,Pending
108868,C02238,2025-12-08,2025-12-12,AZ,Sports,1,827.0,0.1,False,Paid
108869,C01727,2025-10-09,2025-10-10,AZ,Electronics,4,121.93,0.0,False,Paid
108870,C00017,2025-03-12,2025-03-21,WA,Furniture,3,1386.28,0.0,False,Paid
108871,C01702,2025-07-22,2025-07-29,AZ,Books,7,638.43,0.2,True,Paid
108872,C02413,2025-11-26,2025-12-04,NY,Sports,6,664.23,0.05,False,Paid
108873,C02486,2025-04-12,2025-04-14,FL,Clothing,4,869.72,0.0,False,Paid
108874,C01152,2025-07-15,2025-07-22,TX,Furniture,4,1174.7,0.2,False,Pending
108875,C00709,2025-10-03,2025-10-10,NY,Electronics,5,113.61,0.05,False,Paid
108876,C00929,2025-04-10,2025-04-19,TX,Electronics,7,1057.44,0.05,False,Paid
108877,C00889,2025-07-08,2025-07-12,TX,Sports,7,1366.69,0.2,True,Paid
108878,C01040,2025-07-21,2025-07-30,WA,Furniture,3,664.4,0.15,False,Paid
108879,C00906,2025-03-06,2025-03-13,TX,Electronics,3,29.77,0.1,False,Paid
108880,C01372,2025-03-06,2025-03-09,CO,Clothing,5,378.58,0.2,True,Paid
108881,C00123,2025-07-25,2025-07-27,CA,Furniture,2,1412.16,0.05,True,Paid
108882,C00826,2025-03-07,2025-03-16,CO,Books,1,185.85,0.15,False,Paid
108883,C00944,2025-12-13,2025-12-19,TX,Furniture,2,30.28,0.15,False,Paid
108884,C00460,2025-07-11,2025-07-13,AZ,Furniture,3,1404.43,0.1,False,Paid
108885,C02633,2025-09-15,2025-09-17,WA,Electronics,5,1295.91,0.05,False,Paid
108886,C02026,2025-05-25,2025-06-02,CO,Electronics,6,695.98,0.0,False,Paid
108887,C02736,2025-04-20,2025-04-22,NY,Clothing,2,18.04,0.1,False,Paid
108888,C01685,2025-06-27,2025-06-29,OR,Furniture,1,879.82,0.2,True,Paid
108889,C00329,2025-09-17,2025-09-23,TX,Sports,2,1226.98,0.0,False,Paid
108890,C02713,2025-05-26,2025-06-03,OR,Books,7,436.25,0.0,False,Paid
108891,C01374,2025-04-14,2025-04-18,NY,Clothing,2,267.38,0.2,False,Paid
108892,C02053,2025-02-22,2025-02-28,CO,Furniture,4,1357.94,0.2,False,Paid
108893,C01144,2025-07-18,2025-07-25,WA,Books,4,1154.21,0.1,False,Paid
108894,C01483,2025-09-06,2025-09-12,CA,Books,2,677.64,0.1,False,Paid
108895,C01468,2025-07-12,2025-07-19,WA,Books,6,1358.47,0.0,False,Paid
108896,C00854,2025-04-04,2025-04-07,TX,Books,1,916.15,0.2,False,Paid
108897,C01664,2025-04-01,2025-04-07,CO,Books,4,1416.69,0.1,False,Pending
108898,C02201,2025-05-18,2025-05-19,TX,Sports,3,163.71,0.0,False,Paid
108899,C00061,2025-05-07,2025-05-14,CO,Books,6,660.26,0.05,False,Paid
108900,C00393,2025-03-16,2025-03-24,CA,Furniture,2,1022.03,0.2,False,Failed
108901,C02526,2025-12-10,2025-12-18,AZ,Books,7,617.77,0.2,False,Paid
108902,C01709,2025-05-01,2025-05-02,OR,Electronics,6,531.15,0.15,False,Paid
108903,C02921,2025-04-02,2025-04-11,CA,Books,6,1046.18,0.0,False,Paid
108904,C01814,2025-08-10,2025-08-14,NY,Furniture,4,912.47,0.0,True,Paid
108905,C01960,2025-10-20,2025-10-21,FL,Furniture,5,430.98,0.05,False,Paid
108906,C02697,2025-06-19,2025-06-24,AZ,Sports,2,671.56,0.15,False,Paid
108907,C01981,2025-09-01,2025-09-07,TX,Electronics,1,1063.28,0.15,False,Paid
108908,C00989,2025-02-04,2025-02-08,NY,Books,6,944.09,0.15,False,Paid
108909,C01584,2025-07-14,2025-07-21,NY,Sports,4,685.01,0.05,True,Paid
108910,C00707,2025-01-25,2025-01-30,OR,Electronics,3,397.41,0.05,False,Paid
108911,C01003,2025-02-20,2025-02-22,CO,Books,2,180.74,0.05,False,Paid
108912,C02041,2025-08-05,2025-08-11,OR,Electronics,5,1261.86,0.15,False,Paid
108913,C00447,2025-03-16,2025-03-19,OR,Books,4,1232.27,0.15,False,Paid
108914,C02016,2025-01-14,2025-01-16,NY,Books,5,923.82,0.0,True,Paid
108915,C01752,2025-03-07,2025-03-10,CO,Sports,7,861.3,0.15,False,Pending
108916,C00925,2025-10-10,2025-10-19,AZ,Sports,6,213.13,0.05,False,Paid
108917,C00135,2025-08-03,2025-08-09,FL,Books,3,675.63,0.05,True,Pending
108918,C02114,2025-05-20,2025-05-23,CA,Books,2,730.96,0.1,True,Pending
108919,C02473,2025-12-22,2025-12-26,WA,Sports,2,697.51,0.1,False,Paid
108920,C02190,2025-05-21,2025-05-29,CA,Electronics,4,370.72,0.2,False,Paid
108921,C01263,2025-11-17,2025-11-23,CA,Sports,6,194.48,0.1,False,Paid
108922,C01960,2025-05-06,2025-05-13,AZ,Furniture,2,1397.75,0.2,False,Paid
108923,C01244,2025-01-10,2025-01-16,AZ,Electronics,7,838.95,0.2,False,Paid
108924,C01075,2025-02-10,2025-02-19,CA,Electronics,4,1295.23,0.2,False,Paid
108925,C00982,2025-04-10,2025-04-16,OR,Clothing,6,1011.26,0.15,False,Paid
108926,C00633,2025-03-10,2025-03-14,WA,Books,3,1232.26,0.2,False,Paid
108927,C02908,2025-02-27,2025-03-02,CA,Electronics,1,331.84,0.1,False,Paid
108928,C01998,2025-05-20,2025-05-21,OR,Electronics,4,167.99,0.05,False,Pending
108929,C00525,2025-12-23,2025-12-30,CA,Electronics,4,924.67,0.2,False,Paid
108930,C02595,2025-03-15,2025-03-24,FL,Electronics,4,828.53,0.2,True,Paid
108931,C00454,2025-03-27,2025-04-02,CO,Clothing,3,153.73,0.05,False,Paid
108932,C01781,2025-12-30,2026-01-04,OR,Books,5,920.83,0.2,False,Paid
108933,C00497,2025-03-15,2025-03-17,TX,Electronics,5,281.03,0.1,True,Pending
108934,C01084,2025-10-31,2025-11-06,OR,Books,2,171.17,0.05,False,Paid
108935,C01975,2025-08-15,2025-08-17,CO,Books,5,1477.99,0.15,False,Paid
108936,C02997,2025-12-05,2025-12-11,TX,Electronics,3,838.02,0.05,False,Paid
108937,C02975,2025-07-23,2025-07-26,FL,Clothing,6,501.35,0.1,False,Paid
108938,C02686,2025-08-05,2025-08-13,CA,Books,4,156.1,0.1,True,Paid
108939,C00707,2025-03-24,2025-04-02,WA,Sports,2,1375.92,0.1,False,Paid
108940,C00281,2025-07-29,2025-08-01,OR,Electronics,2,1414.44,0.0,False,Paid
108941,C02716,2025-09-02,2025-09-05,OR,Electronics,7,392.86,0.0,False,Paid
108942,C02769,2025-12-27,2026-01-05,TX,Clothing,6,658.19,0.0,False,Failed
108943,C00836,2025-02-05,2025-02-06,AZ,Books,2,971.87,0.15,False,Paid
108944,C00058,2025-02-27,2025-03-04,FL,Books,4,175.62,0.2,False,Paid
108945,C01944,2025-01-08,2025-01-10,OR,Clothing,1,810.07,0.15,False,Paid
108946,C00229,2025-10-16,2025-10-20,OR,Clothing,6,335.78,0.1,True,Paid
108947,C00122,2025-01-31,2025-02-01,CA,Clothing,6,345.64,0.2,True,Paid
108948,C02811,2025-12-01,2025-12-03,FL,Clothing,6,908.56,0.0,False,Paid
108949,C01487,2025-05-14,2025-05-18,TX,Sports,4,472.01,0.0,False,Paid
108950,C00337,2025-04-16,2025-04-17,WA,Furniture,2,830.03,0.2,False,Paid
108951,C01964,2025-12-22,2025-12-30,AZ,Clothing,4,400.84,0.2,False,Paid
108952,C01108,2025-09-20,2025-09-26,FL,Sports,4,736.66,0.1,False,Paid
108953,C01609,2025-07-19,2025-07-24,FL,Clothing,3,1399.03,0.0,False,Paid
108954,C02696,2025-11-21,2025-11-26,WA,Books,3,$199.99,0.0,False,Paid
108955,C00714,2025-10-03,2025-10-11,NY,Sports,1,757.01,0.15,False,Paid
108956,C01939,2025-08-21,2025-08-29,CA,Sports,4,744.33,0.05,False,Paid
108957,C02485,2025-04-28,2025-04-29,TX,Books,2,1286.28,0.1,False,Paid
108958,C01271,2025-12-26,2026-01-02,AZ,Clothing,6,1025.79,0.15,False,Paid
108959,C02910,2025-09-20,2025-09-25,OR,Furniture,6,55.63,0.1,False,Paid
108960,C01345,2025-12-12,2025-12-20,FL,Clothing,5,185.75,0.1,False,Paid
108961,C01378,2025-12-19,2025-12-27,AZ,Books,2,871.05,0.2,False,Paid
108962,C02652,2025-07-20,2025-07-27,CO,Books,5,1142.67,0.2,False,Paid
108963,C01908,2025-05-11,2025-05-18,CA,Furniture,7,184.34,0.1,False,Paid
108964,C02606,2025-12-12,2025-12-14,NY,Clothing,5,759.15,0.05,False,Paid
